platform,title,type,release_year,runtime,main_genre_clean,imdb_score,imdb_votes
Netflix,Fishtronaut: The Movie,MOVIE,2018,88,animation,7.5,73
Netflix,Freej Al Taibeen,MOVIE,2018,100,comedy,5.8,9
Netflix,For Here or to Go?,MOVIE,2017,105,comedy,6.7,628
Netflix,Ayotzinapa: The Turtle's Pace,MOVIE,2018,80,documentation,7.4,206
Netflix,Rodney Carrington: Here Comes the Truth,MOVIE,2017,66,comedy,4.5,164
Netflix,Coffee for All,MOVIE,2017,69,documentation,5.6,398
Netflix,No One Will Ever Know,MOVIE,2018,102,drama,6.2,135
Netflix,Listen,MOVIE,2017,109,drama,6.6,230
Netflix,Can't Help Falling in Love,MOVIE,2017,119,romance,6.9,902
Netflix,Marc Maron: Too Real,MOVIE,2017,70,comedy,7.2,1943
Netflix,Mission Kathmandu: The Adventures of Nelly & Simon,MOVIE,2017,84,animation,5.1,456
Netflix,Joe Rogan: Strange Times,MOVIE,2018,63,comedy,7.3,4357
Netflix,Lynne Koplitz: Hormonal Beast,MOVIE,2017,51,comedy,6.3,431
Netflix,Vir Das: Abroad Understanding,MOVIE,2017,65,comedy,6.9,1710
Netflix,The Insomnia Club,MOVIE,2018,84,comedy,6.2,501
Netflix,Pickpockets,MOVIE,2018,100,crime,5.4,1192
Netflix,Munafik 2,MOVIE,2018,104,horror,5.5,1685
Netflix,W. Kamau Bell: Private School Negro,MOVIE,2018,65,comedy,6.4,789
Netflix,Poster Boys,MOVIE,2017,128,comedy,5.4,1553
Netflix,The Lost Café,MOVIE,2018,76,drama,7.0,28
Netflix,The Hows of Us,MOVIE,2018,117,drama,6.7,2708
Netflix,Two Catalonias,MOVIE,2018,116,documentation,6.4,677
Netflix,Marriage Palace,MOVIE,2018,102,comedy,6.2,184
Netflix,Out of Thin Air,MOVIE,2017,85,crime,6.3,2304
Netflix,Bygones Be Bygones,MOVIE,2017,103,comedy,6.2,4054
Netflix,Finally Found Someone,MOVIE,2017,118,comedy,5.7,233
Netflix,Chris D'Elia: Man on Fire,MOVIE,2017,65,comedy,6.5,1729
Netflix,The Reservoir Game,MOVIE,2017,100,documentation,6.0,35
Netflix,Pacíficum,MOVIE,2017,74,documentation,6.5,128
Netflix,Aruna & Her Palate,MOVIE,2018,106,drama,7.2,770
Netflix,Rafinha Bastos: Ultimatum,MOVIE,2018,62,comedy,6.5,219
Netflix,Meghnadbodh Rohoshyo,MOVIE,2017,122,thriller,6.3,510
Netflix,Mahi NRI,MOVIE,2017,132,drama,6.0,84
Netflix,Solo el amor,MOVIE,2018,93,drama,4.8,71
Netflix,Seeking a Man,MOVIE,2017,100,romance,6.3,631
Netflix,El Diesel,MOVIE,2018,105,crime,4.5,455
Netflix,Franco Escamilla: Por La Anécdota,MOVIE,2018,66,comedy,6.9,320
Netflix,Fantastica,MOVIE,2018,114,comedy,3.6,212
Netflix,Smaller and Smaller Circles,MOVIE,2017,111,crime,6.7,239
Netflix,"El Especial de Alex Fernández, el Especial",MOVIE,2017,52,comedy,6.7,74
Netflix,Vir Das: Losing It,MOVIE,2018,67,comedy,7.0,1254
Netflix,Vanjagar Ulagam,MOVIE,2018,161,thriller,6.1,258
Netflix,Penalty Kick,MOVIE,2018,89,comedy,3.7,283
Netflix,Pulang,MOVIE,2018,120,romance,6.7,594
Netflix,Brad Paisley's Comedy Rodeo,MOVIE,2017,63,comedy,5.7,155
Netflix,Garbage,MOVIE,2018,105,thriller,3.7,1016
Netflix,Tracy Morgan: Staying Alive,MOVIE,2017,60,comedy,6.3,1206
Netflix,Gurgaon,MOVIE,2017,107,crime,6.5,2216
Netflix,Todo lo que sería Lucas Lauriente,MOVIE,2018,74,comedy,6.7,110
Netflix,#FriendButMarried,MOVIE,2018,102,romance,6.8,714
Netflix,Gun City,MOVIE,2018,127,thriller,6.3,3895
Netflix,Todd Barry: Spicy Honey,MOVIE,2017,60,comedy,6.8,855
Netflix,My Travel Buddy,MOVIE,2017,115,comedy,6.1,6747
Netflix,Mo Amer: The Vagabond,MOVIE,2018,56,comedy,7.3,838
Netflix,Puppy Star Christmas,MOVIE,2018,90,family,3.6,249
Netflix,Noblemen,MOVIE,2018,108,drama,5.6,300
Netflix,Back to Q82,MOVIE,2017,105,scifi,6.1,104
Netflix,Ladies First,MOVIE,2017,39,documentation,3.9,25
Netflix,Voulez-vous rire avec moi ce soir?,MOVIE,2018,93,documentation,6.8,43
Netflix,Recovery Boys,MOVIE,2018,90,documentation,6.7,720
Netflix,King of Boys,MOVIE,2018,169,drama,5.8,423
Netflix,Late Life: The Chien-Ming Wang Story,MOVIE,2018,97,documentation,7.1,474
Netflix,What Did I Mess,MOVIE,2018,100,comedy,7.1,701
Netflix,"Edmilson Filho: Notas, Comedy about Relationships",MOVIE,2018,79,comedy,4.9,22
Netflix,Seven Sundays,MOVIE,2017,128,drama,7.6,467
Netflix,Pandigai,MOVIE,2017,150,romance,6.3,285
Netflix,Brij Mohan Amar Rahe!,MOVIE,2018,100,comedy,6.9,3783
Netflix,Pahuna: The Little Visitors,MOVIE,2017,138,drama,7.5,403
Netflix,Adhugo,MOVIE,2018,110,drama,5.9,68
Netflix,Luciano Mellera: Infantiloide,MOVIE,2018,66,comedy,7.5,1517
Netflix,Coco y Raulito: Carrusel de ternura,MOVIE,2018,56,comedy,6.6,40
Netflix,Jindua,MOVIE,2017,140,romance,6.3,283
Netflix,A Witches' Ball,MOVIE,2017,90,fantasy,5.1,386
Netflix,HiGH&LOW The Movie 3: Final Mission,MOVIE,2017,118,drama,7.1,656
Netflix,Eve's Apple,MOVIE,2017,90,documentation,5.8,87
Netflix,Ana e Vitória,MOVIE,2018,115,romance,6.4,610
Netflix,Frat Star,MOVIE,2017,85,drama,3.6,677
Netflix,King of Peking,MOVIE,2017,88,drama,6.4,368
Netflix,Secrets in the Hot Spring,MOVIE,2018,109,horror,6.0,774
Netflix,Jonaki,MOVIE,2018,96,fantasy,6.8,255
Netflix,Into the Wind,MOVIE,2018,76,drama,4.1,49
Netflix,Agustín Aristarán: Soy Rada,MOVIE,2018,60,comedy,6.2,126
Netflix,Joshua: Teenager vs. Superpower,MOVIE,2017,78,documentation,7.3,1554
Netflix,Aditi Mittal: Things They Wouldn't Let Me Say,MOVIE,2017,62,comedy,4.3,333
Netflix,Fary Is the New Black,MOVIE,2018,74,comedy,5.8,136
Netflix,Hadithi za Kumekucha: Fatuma,MOVIE,2018,85,drama,7.7,13
Netflix,DTC –Yukemuri Junjo Hen– from HiGH&LOW,MOVIE,2018,102,comedy,7.0,63
Netflix,Alejandro Riaño: Especial de stand up,MOVIE,2018,60,comedy,4.9,69
Netflix,My Ex & Whys,MOVIE,2017,120,romance,6.0,573
Netflix,Night of Knots,MOVIE,2018,100,comedy,5.4,1300
Netflix,Hedefim Sensin,MOVIE,2018,105,comedy,6.2,4459
Netflix,Catching Feelings,MOVIE,2017,115,romance,5.8,552
Netflix,Sei,MOVIE,2018,128,drama,4.2,67
Netflix,Pup Star: World Tour,MOVIE,2018,87,music,3.8,208
Netflix,A Man for The Weekend,MOVIE,2017,94,romance,4.5,13
Netflix,For the Broken Hearted,MOVIE,2018,92,drama,6.7,95
Netflix,ReMastered: Who Killed Jam Master Jay?,MOVIE,2018,58,music,6.5,786
Netflix,HiGH&LOW The Movie 2: End of Sky,MOVIE,2017,124,action,7.1,396
Netflix,Thug Life,MOVIE,2017,134,comedy,5.7,48
Netflix,Doob,MOVIE,2017,102,drama,6.1,1898
Netflix,Three Words to Forever,MOVIE,2018,106,drama,6.8,110
Netflix,Table Manners,MOVIE,2018,105,comedy,5.1,43
Netflix,First Love,MOVIE,2018,122,drama,5.9,150
Netflix,Super Monsters Save Halloween,MOVIE,2018,24,animation,5.4,27
Netflix,Love You to the Stars and Back,MOVIE,2017,111,drama,7.4,542
Netflix,Na stojáka v kině,MOVIE,2018,90,comedy,5.0,8
Netflix,Music Teacher,MOVIE,2018,101,romance,6.2,693
Netflix,Daniel Sosa: Sosafado,MOVIE,2017,77,comedy,5.4,102
Netflix,B. A. Pass 2,MOVIE,2017,136,drama,2.2,483
Netflix,DreamWorks Home: For the Holidays,MOVIE,2017,45,scifi,4.8,149
Netflix,The Royal Hibiscus Hotel,MOVIE,2018,90,comedy,5.4,290
Netflix,Pinky Memsaab,MOVIE,2018,124,drama,6.3,527
Netflix,Crossroads: One Two Jaga,MOVIE,2018,80,crime,6.5,640
Netflix,Project Papa,MOVIE,2018,97,drama,6.3,35
Netflix,Alan Saldaña: mi vida de pobre,MOVIE,2017,53,comedy,6.3,71
Netflix,Mama's Boy,MOVIE,2018,104,comedy,6.1,1020
Netflix,Natalia Valdebenito: El especial,MOVIE,2018,76,comedy,5.0,84
Netflix,Dilan 1990,MOVIE,2018,109,drama,7.0,3332
Netflix,Love and Shukla,MOVIE,2017,117,romance,7.3,960
Netflix,Mau Nieto: viviendo sobrio… desde el bar,MOVIE,2018,57,comedy,6.7,81
Netflix,Mrs. Miracle Animals: An Squirrel's Princess Bride,MOVIE,2017,28,comedy,4.7,98
Netflix,Alexis de Anda: Mea Culpa,MOVIE,2017,54,comedy,4.9,101
Netflix,My Travel Buddy 2,MOVIE,2018,111,family,5.8,3256
Netflix,Ghost Hunting,MOVIE,2017,94,documentation,7.1,222
Netflix,Lara and the Beat,MOVIE,2018,137,drama,5.8,149
Netflix,Carlos Ballarta: furia ñera,MOVIE,2018,62,comedy,7.2,213
Netflix,Marco Luque - We are together,MOVIE,2017,73,comedy,4.3,77
Netflix,Felipe Neto: My Life Makes No Sense,MOVIE,2017,90,comedy,4.4,247
Netflix,Blessed Benefit,MOVIE,2017,83,drama,6.6,671
Netflix,Salam - The First ****** Nobel Laureate,MOVIE,2018,75,documentation,7.8,418
Netflix,Catch.er,MOVIE,2017,81,crime,4.5,30
Netflix,Ricardo Quevedo: Hay gente así,MOVIE,2018,58,comedy,6.3,105
Netflix,Shubh Aarambh,MOVIE,2017,126,comedy,6.7,124
Netflix,Mr. Chandramouli,MOVIE,2018,122,romance,5.1,236
Netflix,Posesif,MOVIE,2017,102,drama,7.4,920
Netflix,Until Midnight,MOVIE,2018,78,thriller,6.9,717
Netflix,"I, Potro",MOVIE,2018,50,comedy,6.2,498
Netflix,Fakkah Fuzz: Almost Banned,MOVIE,2018,60,comedy,4.2,57
Netflix,Arango y Sanint: Ríase el show,MOVIE,2018,62,comedy,4.0,42
Netflix,Jani Dueñas: Grandes fracasos de ayer y hoy,MOVIE,2018,77,comedy,4.8,71
Netflix,Kartini: Princess of Java,MOVIE,2017,118,drama,7.6,511
Netflix,Adel Karam: Live from Beirut,MOVIE,2018,59,comedy,5.3,150
Netflix,Ayana,MOVIE,2017,128,drama,7.1,127
Netflix,Nathicharami,MOVIE,2018,116,drama,7.1,320
Netflix,Next Enti?,MOVIE,2018,157,comedy,4.5,163
Netflix,Hantu Kak Limah,MOVIE,2018,111,horror,5.6,678
Netflix,Todd Glass: Act Happy,MOVIE,2018,62,comedy,5.1,368
Netflix,Fernando Sanjiao: Hombre,MOVIE,2018,63,comedy,6.3,57
Netflix,Yoo Byung Jae: Too Much Information,MOVIE,2018,63,comedy,5.3,53
Netflix,Mawlana,MOVIE,2017,130,thriller,6.9,864
Netflix,Elf Pets: Santa's St. Bernards Save Christmas,MOVIE,2018,26,animation,5.3,95
Netflix,Potato Potahto,MOVIE,2017,104,comedy,4.1,212
Netflix,Harith Iskander: I Told You So,MOVIE,2018,61,comedy,4.6,173
Netflix,Zoé: Panoramas,MOVIE,2017,89,documentation,6.8,78
Netflix,La Leyenda del Diamante,MOVIE,2018,87,action,3.3,51
Netflix,Santo cachón,MOVIE,2018,87,comedy,4.7,56
Netflix,Bahasha,MOVIE,2018,85,drama,7.0,24
Netflix,Enissa Amani: Ehrenwort,MOVIE,2018,65,comedy,5.5,194
Netflix,Puriyaatha Puthir,MOVIE,2017,140,thriller,6.5,1049
Netflix,Simplemente Manu NNa,MOVIE,2017,71,comedy,5.4,51
Netflix,Babamın Ceketi,MOVIE,2018,100,comedy,4.9,862
Netflix,Silence Is Welcome,MOVIE,2017,94,drama,5.1,106
Netflix,Grillo vs Grillo,MOVIE,2017,95,comedy,5.3,130
Netflix,Neevevaro,MOVIE,2018,130,thriller,6.9,809
Netflix,Sebastián Marcelo Wainraich,MOVIE,2018,49,comedy,6.4,106
Netflix,Baby Mamas,MOVIE,2018,93,comedy,6.6,63
Netflix,Fan of Amoory,MOVIE,2018,91,drama,6.0,38
Netflix,Satria Heroes: Revenge of the Darkness,MOVIE,2017,92,scifi,4.4,69
Netflix,Hajwala 2: Mysterious Mission,MOVIE,2018,115,action,3.9,93
Netflix,Rise: Ini Kalilah,MOVIE,2018,102,drama,5.1,41
Netflix,Echcharikkai,MOVIE,2018,134,thriller,6.3,312
Netflix,Verses of Love 2,MOVIE,2017,125,drama,5.5,609
Netflix,Kavin Jay : Everybody Calm Down!,MOVIE,2018,53,comedy,5.9,236
Netflix,Unexpectedly Yours,MOVIE,2017,120,comedy,6.7,180
Netflix,Lilli,MOVIE,2018,91,thriller,5.7,281
Netflix,Match,MOVIE,2017,7,drama,4.1,7
Netflix,Komola Rocket,MOVIE,2018,95,drama,7.4,1037
Netflix,D.L. Hughley: Contrarian,MOVIE,2018,58,comedy,6.5,610
Netflix,Panoptic,MOVIE,2017,79,documentation,6.3,60
Netflix,Joe Mande's Award-Winning Comedy Special,MOVIE,2017,66,comedy,6.1,509
Netflix,Deliha 2,MOVIE,2018,106,comedy,4.7,2594
Netflix,Fabrizio Copano: solo pienso en mí,MOVIE,2017,59,comedy,5.0,34
Netflix,Jen Kirkman: Just Keep Livin'?,MOVIE,2017,69,comedy,6.8,1290
Netflix,Wedy Atkalam,MOVIE,2018,72,comedy,5.7,18
Netflix,Si Doel the Movie,MOVIE,2018,85,family,6.8,417
Netflix,The Gentlemen,MOVIE,2019,113,crime,7.8,325385
Netflix,A Call to Spy,MOVIE,2019,123,crime,6.6,7091
Netflix,The Rental,MOVIE,2020,88,drama,5.7,30613
Netflix,I'm Thinking of Ending Things,MOVIE,2020,134,drama,6.6,83093
Netflix,The Irishman,MOVIE,2019,209,crime,7.8,376379
Netflix,Extraction,MOVIE,2020,116,crime,6.7,196105
Netflix,My Octopus Teacher,MOVIE,2020,84,documentation,8.1,52771
Netflix,Synchronic,MOVIE,2019,102,crime,6.2,29455
Netflix,"Yes, God, Yes",MOVIE,2020,78,comedy,6.1,15155
Netflix,The Platform,MOVIE,2019,95,scifi,7.0,213699
Netflix,Enola Holmes,MOVIE,2020,123,crime,6.6,162511
Netflix,The Old Guard,MOVIE,2020,125,fantasy,6.6,158247
Netflix,His House,MOVIE,2020,93,thriller,6.5,39988
Netflix,Marriage Story,MOVIE,2019,136,drama,7.9,298303
Netflix,Scary Stories to Tell in the Dark,MOVIE,2019,108,horror,6.2,74754
Netflix,The Devil All the Time,MOVIE,2020,138,crime,7.1,122321
Netflix,Lunana: A Yak in the Classroom,MOVIE,2019,109,drama,7.4,3257
Netflix,Fantastic Fungi,MOVIE,2019,81,documentation,7.4,8430
Netflix,The King,MOVIE,2019,140,history,7.2,124438
Netflix,Rambo: Last Blood,MOVIE,2019,101,drama,6.1,96740
Netflix,1BR,MOVIE,2019,90,thriller,5.8,12397
Netflix,Trading Paint,MOVIE,2019,87,drama,4.4,1996
Netflix,Sweetheart,MOVIE,2019,82,horror,5.8,8191
Netflix,Summerland,MOVIE,2020,102,romance,7.0,6827
Netflix,Official Secrets,MOVIE,2019,112,drama,7.3,46901
Netflix,Pieces of a Woman,MOVIE,2020,127,drama,7.0,48664
Netflix,Freaks,MOVIE,2019,105,scifi,6.7,35021
Netflix,21 Bridges,MOVIE,2019,99,action,6.6,65845
Netflix,6 Underground,MOVIE,2019,128,thriller,6.1,172083
Netflix,Mank,MOVIE,2020,131,comedy,6.8,72295
Netflix,I Care a Lot,MOVIE,2020,118,drama,6.3,129321
Netflix,El Camino: A Breaking Bad Movie,MOVIE,2019,123,crime,7.3,216847
Netflix,Always Be My Maybe,MOVIE,2019,102,romance,6.8,55686
Netflix,The Social Dilemma,MOVIE,2020,94,drama,7.6,80916
Netflix,Straight Up,MOVIE,2019,95,comedy,6.8,2445
Netflix,The Outpost,MOVIE,2020,123,history,6.8,32952
Netflix,Disappearance at Clifton Hill,MOVIE,2020,100,thriller,5.4,3612
Netflix,Triple Frontier,MOVIE,2019,125,thriller,6.4,125883
Netflix,Eurovision Song Contest: The Story of Fire Saga,MOVIE,2020,123,music,6.5,92086
Netflix,The Wandering Earth,MOVIE,2019,126,scifi,5.9,30297
Netflix,The Forgotten Battle,MOVIE,2020,124,drama,7.1,27275
Netflix,After We Collided,MOVIE,2020,105,drama,5.0,30522
Netflix,In the Shadow of the Moon,MOVIE,2019,115,scifi,6.2,52206
Netflix,Code 8,MOVIE,2019,99,scifi,6.1,39469
Netflix,Fractured,MOVIE,2019,99,thriller,6.4,72478
Netflix,365 Days,MOVIE,2020,114,romance,3.3,84940
Netflix,I Am Mother,MOVIE,2019,114,scifi,6.7,89926
Netflix,Ava,MOVIE,2020,96,thriller,5.4,54279
Netflix,The Trial of the Chicago 7,MOVIE,2020,130,drama,7.7,173103
Netflix,The Dirt,MOVIE,2019,108,drama,6.9,48445
Netflix,Can You Keep a Secret?,MOVIE,2019,94,romance,5.3,16421
Netflix,Murder Mystery,MOVIE,2019,90,comedy,6.0,124599
Netflix,Da 5 Bloods,MOVIE,2020,156,war,6.5,50520
Netflix,The Midnight Sky,MOVIE,2020,118,drama,5.6,82362
Netflix,Wine Country,MOVIE,2019,103,comedy,5.4,21213
Netflix,The Wrong Missy,MOVIE,2020,90,romance,5.7,39237
Netflix,Five Feet Apart,MOVIE,2019,116,romance,7.2,63916
Netflix,Brahms: The Boy II,MOVIE,2020,86,thriller,4.7,17048
Netflix,After,MOVIE,2019,102,drama,5.2,53460
Netflix,Someone Great,MOVIE,2019,92,romance,6.1,22277
Netflix,Last Breath,MOVIE,2019,85,documentation,7.7,5800
Netflix,The Two Popes,MOVIE,2019,125,drama,7.6,122069
Netflix,Rebecca,MOVIE,2020,123,romance,6.0,41232
Netflix,The Wind,MOVIE,2019,86,western,5.5,8242
Netflix,Bad Trip,MOVIE,2020,87,comedy,6.5,24537
Netflix,The Half of It,MOVIE,2020,104,comedy,6.9,36576
Netflix,Dolemite Is My Name,MOVIE,2019,118,drama,7.2,60334
Netflix,The Prom,MOVIE,2020,130,comedy,5.9,26197
Netflix,Ophelia,MOVIE,2019,114,drama,6.6,10357
Netflix,Ma Rainey's Black Bottom,MOVIE,2020,94,drama,6.9,50988
Netflix,The Call,MOVIE,2020,112,scifi,7.1,30772
Netflix,Hillbilly Elegy,MOVIE,2020,117,drama,6.7,41469
Netflix,Paradise Hills,MOVIE,2019,95,scifi,5.3,22454
Netflix,The Highwaymen,MOVIE,2019,133,drama,6.9,89893
Netflix,Fast Color,MOVIE,2019,102,scifi,6.0,6276
Netflix,Occupation: Rainfall,MOVIE,2020,128,scifi,5.2,14219
Netflix,"Extremely Wicked, Shockingly Evil and Vile",MOVIE,2019,110,crime,6.7,92156
Netflix,We Summon the Darkness,MOVIE,2020,91,thriller,5.2,10483
Netflix,The Paper Tigers,MOVIE,2020,110,comedy,6.3,4341
Netflix,Between Two Ferns: The Movie,MOVIE,2019,82,comedy,6.1,32036
Netflix,The Game Changers,MOVIE,2019,88,documentation,7.8,19942
Netflix,Dick Johnson Is Dead,MOVIE,2020,89,documentation,7.4,6511
Netflix,Velvet Buzzsaw,MOVIE,2019,113,thriller,5.7,60629
Netflix,The Old Ways,MOVIE,2020,90,fantasy,5.4,6035
Netflix,The Art of Incarceration,MOVIE,2019,90,documentation,8.6,25
Netflix,The Laundromat,MOVIE,2019,96,drama,6.3,49391
Netflix,Pokémon the Movie: Secrets of the Jungle,MOVIE,2020,99,family,6.4,1942
Netflix,Project Power,MOVIE,2020,113,crime,6.0,86407
Netflix,In the Tall Grass,MOVIE,2019,102,drama,5.4,55276
Netflix,#Alive,MOVIE,2020,98,horror,6.3,38313
Netflix,Tread,MOVIE,2020,88,crime,7.1,3074
Netflix,Paddleton,MOVIE,2019,89,drama,7.1,13791
Netflix,Lost Girls,MOVIE,2020,95,thriller,6.1,21588
Netflix,Fyre,MOVIE,2019,98,documentation,7.2,45728
Netflix,The Wolf's Call,MOVIE,2019,115,thriller,6.9,17468
Netflix,Pokemon the Movie: Mewtwo Strikes Back - Evolution,MOVIE,2019,98,animation,5.7,5475
Netflix,The Red Sea Diving Resort,MOVIE,2019,129,history,6.6,28051
Netflix,Thackeray,MOVIE,2019,139,drama,5.3,3365
Netflix,Charlie Says,MOVIE,2019,104,drama,5.9,4474
Netflix,Crip Camp: A Disability Revolution,MOVIE,2020,107,documentation,7.7,7428
Netflix,Polar,MOVIE,2019,118,action,6.3,88281
Netflix,The Silence,MOVIE,2019,90,drama,5.3,44818
Netflix,Spenser Confidential,MOVIE,2020,111,action,6.2,86593
Netflix,Ip Man 4: The Finale,MOVIE,2019,107,action,7.0,31692
Netflix,David Attenborough: A Life on Our Planet,MOVIE,2020,83,documentation,8.9,31625
Netflix,Doom: Annihilation,MOVIE,2019,96,action,3.7,9281
Netflix,I Lost My Body,MOVIE,2019,81,fantasy,7.5,32380
Netflix,Cut Throat City,MOVIE,2020,123,thriller,4.8,2594
Netflix,High Flying Bird,MOVIE,2019,90,drama,6.2,8616
Netflix,The Water Man,MOVIE,2020,92,action,5.4,3880
Netflix,The Lost Husband,MOVIE,2020,109,romance,6.1,4739
Netflix,IO,MOVIE,2019,96,scifi,4.7,34180
Netflix,Rocks,MOVIE,2019,93,drama,7.4,4711
Netflix,Over the Moon,MOVIE,2020,95,comedy,6.3,22034
Netflix,Kiss the Ground,MOVIE,2020,84,documentation,8.2,6736
Netflix,This Changes Everything,MOVIE,2019,97,documentation,7.6,1580
Netflix,Eli,MOVIE,2019,98,horror,5.8,35214
Netflix,The Boy Who Harnessed the Wind,MOVIE,2019,113,drama,7.6,37527
Netflix,Jiu Jitsu,MOVIE,2020,102,action,2.9,8693
Netflix,American Murder: The Family Next Door,MOVIE,2020,83,documentation,7.2,27193
Netflix,Atlantics,MOVIE,2019,106,fantasy,6.7,9405
Netflix,Rim of the World,MOVIE,2019,99,scifi,5.2,23987
Netflix,The Vanished,MOVIE,2020,115,thriller,5.7,10378
Netflix,2 Hearts,MOVIE,2020,100,drama,6.2,3801
Netflix,Avengement,MOVIE,2019,90,action,6.5,15685
Netflix,A Shaun the Sheep Movie: Farmageddon,MOVIE,2019,87,family,6.8,13485
Netflix,The Edge of All We Know,MOVIE,2020,99,documentation,6.6,2422
Netflix,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,MOVIE,2019,142,documentation,7.6,6730
Netflix,American Factory,MOVIE,2019,110,documentation,7.4,21694
Netflix,Wasp Network,MOVIE,2020,128,thriller,5.9,10368
Netflix,Klaus,MOVIE,2019,96,fantasy,8.1,143737
Netflix,We Can Be Heroes,MOVIE,2020,97,fantasy,4.7,14759
Netflix,All the Bright Places,MOVIE,2020,108,romance,6.5,28355
Netflix,The Last Blockbuster,MOVIE,2020,86,documentation,6.7,5448
Netflix,The Great Hack,MOVIE,2019,114,documentation,7.1,22838
Netflix,Night in Paradise,MOVIE,2020,131,thriller,6.7,6747
Netflix,The Disciple,MOVIE,2020,128,drama,7.1,2567
Netflix,The Boys in the Band,MOVIE,2020,121,drama,6.8,15376
Netflix,Miss Americana,MOVIE,2020,85,music,7.4,19482
Netflix,The Forty-Year-Old Version,MOVIE,2020,123,comedy,7.2,5003
Netflix,Audrey,MOVIE,2020,100,documentation,7.1,1960
Netflix,Calm with Horses,MOVIE,2020,100,crime,6.8,5649
Netflix,Skylines,MOVIE,2020,113,scifi,4.7,8139
Netflix,Girl on the Third Floor,MOVIE,2019,93,horror,4.7,10005
Netflix,Vita & Virginia,MOVIE,2019,110,drama,5.7,3823
Netflix,Captain Underpants: Epic Choice-o-rama,MOVIE,2020,37,comedy,6.4,80
Netflix,The Perfect Date,MOVIE,2019,93,romance,5.8,38796
Netflix,Love Wedding Repeat,MOVIE,2020,100,comedy,5.5,20412
Netflix,Disclosure,MOVIE,2020,107,documentation,8.2,5421
Netflix,Framing John DeLorean,MOVIE,2019,109,drama,6.5,2331
Netflix,The Decline,MOVIE,2020,83,thriller,6.0,8782
Netflix,Patsy & Loretta,MOVIE,2019,88,music,6.8,1062
Netflix,What Lies Below,MOVIE,2020,87,horror,4.3,8290
Netflix,The Sleepover,MOVIE,2020,103,action,5.6,10399
Netflix,Magamuni,MOVIE,2019,157,drama,7.8,2207
Netflix,Bill Burr: Paper Tiger,MOVIE,2019,67,comedy,8.1,10979
Netflix,Sergio,MOVIE,2020,118,drama,6.2,9698
Netflix,The Lift Boy,MOVIE,2019,107,drama,7.1,2666
Netflix,Made You Look: A True Story About Fake Art,MOVIE,2020,96,documentation,7.0,4230
Netflix,The Swarm,MOVIE,2020,101,horror,5.3,6892
Netflix,A Whisker Away,MOVIE,2020,104,fantasy,6.7,9818
Netflix,Fatima,MOVIE,2020,113,drama,6.5,3232
Netflix,Dave Chappelle: Sticks & Stones,MOVIE,2019,65,comedy,8.4,26075
Netflix,Tell Me Who I Am,MOVIE,2019,85,thriller,7.6,14466
Netflix,Concrete Cowboy,MOVIE,2020,111,western,6.3,8660
Netflix,"Live Twice, Love Once",MOVIE,2019,101,comedy,7.2,6588
Netflix,Uncorked,MOVIE,2020,104,drama,6.4,5588
Netflix,Poms,MOVIE,2019,91,comedy,6.0,6274
Netflix,Barbie: Princess Adventure,MOVIE,2020,71,animation,5.5,474
Netflix,Nobody Sleeps in the Woods Tonight,MOVIE,2020,102,horror,4.9,11603
Netflix,The Reason I Jump,MOVIE,2020,82,documentation,7.5,835
Netflix,Violet Evergarden: The Movie,MOVIE,2020,140,fantasy,8.3,6099
Netflix,Jo Koy: Comin’ In Hot,MOVIE,2019,60,comedy,7.3,1049
Netflix,The Operative,MOVIE,2019,120,thriller,5.7,6250
Netflix,See You Yesterday,MOVIE,2019,86,scifi,5.2,10725
Netflix,The Willoughbys,MOVIE,2020,92,comedy,6.3,18662
Netflix,Close,MOVIE,2019,95,action,5.7,24755
Netflix,The Silence of Others,MOVIE,2019,95,documentation,8.0,2096
Netflix,Cuties,MOVIE,2020,96,drama,3.4,30338
Netflix,An Easy Girl,MOVIE,2019,92,comedy,5.6,5045
Netflix,Nate Bargatze: The Tennessee Kid,MOVIE,2019,60,comedy,7.6,1835
Netflix,The Babysitter: Killer Queen,MOVIE,2020,101,comedy,5.8,38684
Netflix,Tall Girl,MOVIE,2019,101,comedy,5.2,23452
Netflix,Cadaver,MOVIE,2020,86,thriller,5.1,9860
Netflix,Let It Snow,MOVIE,2019,93,romance,5.8,21828
Netflix,Holidate,MOVIE,2020,104,romance,6.1,63070
Netflix,Sightless,MOVIE,2020,89,drama,5.5,8368
Netflix,The Last Thing He Wanted,MOVIE,2020,116,thriller,4.3,15238
Netflix,ZZ Top: That Little Ol' Band from Texas,MOVIE,2019,91,music,7.5,1732
Netflix,Super Deluxe,MOVIE,2019,176,comedy,8.4,13680
Netflix,System Crasher,MOVIE,2019,118,drama,7.8,12874
Netflix,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,MOVIE,2020,80,comedy,6.9,5376
Netflix,Jenny Slate: Stage Fright,MOVIE,2019,66,comedy,5.8,1291
Netflix,Lying and Stealing,MOVIE,2019,100,crime,5.4,5818
