platform,title,type,release_year,runtime,main_genre_clean,imdb_score,imdb_votes,,
Netflix,Brij Mohan Amar Rahe!,MOVIE,2018,100,comedy,"6,90",3.783,,
Netflix,Pahuna: The Little Visitors,MOVIE,2017,138,drama,"7,50",403,,
Netflix,Adhugo,MOVIE,2018,110,drama,"5,90",68,,
Netflix,Luciano Mellera: Infantiloide,MOVIE,2018,66,comedy,"7,50",1.517,,
Netflix,Coco y Raulito: Carrusel de ternura,MOVIE,2018,56,comedy,"6,60",40,,
Netflix,Jindua,MOVIE,2017,140,romance,"6,30",283,,
Netflix,A Witches' Ball,MOVIE,2017,90,fantasy,"5,10",386,,
Netflix,HiGH&LOW The Movie 3: Final Mission,MOVIE,2017,118,drama,"7,10",656,,
Netflix,Eve's Apple,MOVIE,2017,90,documentation,"5,80",87,,
Netflix,Ana e Vitória,MOVIE,2018,115,romance,"6,40",610,,
Netflix,Frat Star,MOVIE,2017,85,drama,"3,60",677,,
Netflix,King of Peking,MOVIE,2017,88,drama,"6,40",368,,
Netflix,Secrets in the Hot Spring,MOVIE,2018,109,horror,"6,00",774,,
Netflix,Jonaki,MOVIE,2018,96,fantasy,"6,80",255,,
Netflix,Into the Wind,MOVIE,2018,76,drama,"4,10",49,,
Netflix,Agustín Aristarán: Soy Rada,MOVIE,2018,60,comedy,"6,20",126,,
Netflix,Joshua: Teenager vs. Superpower,MOVIE,2017,78,documentation,"7,30",1.554,,
Netflix,Aditi Mittal: Things They Wouldn't Let Me Say,MOVIE,2017,62,comedy,"4,30",333,,
Netflix,Fary Is the New Black,MOVIE,2018,74,comedy,"5,80",136,,
Netflix,Hadithi za Kumekucha: Fatuma,MOVIE,2018,85,drama,"7,70",13,,
Netflix,DTC –Yukemuri Junjo Hen– from HiGH&LOW,MOVIE,2018,102,comedy,"7,00",63,,
Netflix,Alejandro Riaño: Especial de stand up,MOVIE,2018,60,comedy,"4,90",69,,
Netflix,My Ex & Whys,MOVIE,2017,120,romance,"6,00",573,,
Netflix,Night of Knots,MOVIE,2018,100,comedy,"5,40",1.300,,
Netflix,Hedefim Sensin,MOVIE,2018,105,comedy,"6,20",4.459,,
Netflix,Catching Feelings,MOVIE,2017,115,romance,"5,80",552,,
Netflix,Sei,MOVIE,2018,128,drama,"4,20",67,,
Netflix,Pup Star: World Tour,MOVIE,2018,87,music,"3,80",208,,
Netflix,A Man for The Weekend,MOVIE,2017,94,romance,"4,50",13,,
Netflix,For the Broken Hearted,MOVIE,2018,92,drama,"6,70",95,,
Netflix,ReMastered: Who Killed Jam Master Jay?,MOVIE,2018,58,music,"6,50",786,,
Netflix,HiGH&LOW The Movie 2: End of Sky,MOVIE,2017,124,action,"7,10",396,,
Netflix,Thug Life,MOVIE,2017,134,comedy,"5,70",48,,
Netflix,Doob,MOVIE,2017,102,drama,"6,10",1.898,,
Netflix,Three Words to Forever,MOVIE,2018,106,drama,"6,80",110,,
Netflix,Table Manners,MOVIE,2018,105,comedy,"5,10",43,,
Netflix,First Love,MOVIE,2018,122,drama,"5,90",150,,
Netflix,Super Monsters Save Halloween,MOVIE,2018,24,animation,"5,40",27,,
Netflix,Love You to the Stars and Back,MOVIE,2017,111,drama,"7,40",542,,
Netflix,Na stojáka v kině,MOVIE,2018,90,comedy,"5,00",8,,
Netflix,Music Teacher,MOVIE,2018,101,romance,"6,20",693,,
Netflix,Daniel Sosa: Sosafado,MOVIE,2017,77,comedy,"5,40",102,,
Netflix,B. A. Pass 2,MOVIE,2017,136,drama,"2,20",483,,
Netflix,DreamWorks Home: For the Holidays,MOVIE,2017,45,scifi,"4,80",149,,
Netflix,The Royal Hibiscus Hotel,MOVIE,2018,90,comedy,"5,40",290,,
Netflix,Pinky Memsaab,MOVIE,2018,124,drama,"6,30",527,,
Netflix,Crossroads: One Two Jaga,MOVIE,2018,80,crime,"6,50",640,,
Netflix,Project Papa,MOVIE,2018,97,drama,"6,30",35,,
Netflix,Alan Saldaña: mi vida de pobre,MOVIE,2017,53,comedy,"6,30",71,,
Netflix,Mama's Boy,MOVIE,2018,104,comedy,"6,10",1.020,,
Netflix,Natalia Valdebenito: El especial,MOVIE,2018,76,comedy,"5,00",84,,
Netflix,Dilan 1990,MOVIE,2018,109,drama,"7,00",3.332,,
Netflix,Love and Shukla,MOVIE,2017,117,romance,"7,30",960,,
Netflix,Mau Nieto: viviendo sobrio… desde el bar,MOVIE,2018,57,comedy,"6,70",81,,
Netflix,Mrs. Miracle Animals: An Squirrel's Princess Bride,MOVIE,2017,28,comedy,"4,70",98,,
Netflix,Alexis de Anda: Mea Culpa,MOVIE,2017,54,comedy,"4,90",101,,
Netflix,My Travel Buddy 2,MOVIE,2018,111,family,"5,80",3.256,,
Netflix,Ghost Hunting,MOVIE,2017,94,documentation,"7,10",222,,
Netflix,Lara and the Beat,MOVIE,2018,137,drama,"5,80",149,,
Netflix,Carlos Ballarta: furia ñera,MOVIE,2018,62,comedy,"7,20",213,,
Netflix,Marco Luque - We are together,MOVIE,2017,73,comedy,"4,30",77,,
Netflix,Felipe Neto: My Life Makes No Sense,MOVIE,2017,90,comedy,"4,40",247,,
Netflix,Blessed Benefit,MOVIE,2017,83,drama,"6,60",671,,
Netflix,Salam - The First ****** Nobel Laureate,MOVIE,2018,75,documentation,"7,80",418,,
Netflix,Catch.er,MOVIE,2017,81,crime,"4,50",30,,
Netflix,Ricardo Quevedo: Hay gente así,MOVIE,2018,58,comedy,"6,30",105,,
Netflix,Shubh Aarambh,MOVIE,2017,126,comedy,"6,70",124,,
Netflix,Mr. Chandramouli,MOVIE,2018,122,romance,"5,10",236,,
Netflix,Posesif,MOVIE,2017,102,drama,"7,40",920,,
Netflix,Until Midnight,MOVIE,2018,78,thriller,"6,90",717,,
Netflix,"I, Potro",MOVIE,2018,50,comedy,"6,20",498,,
Netflix,Fakkah Fuzz: Almost Banned,MOVIE,2018,60,comedy,"4,20",57,,
Netflix,Arango y Sanint: Ríase el show,MOVIE,2018,62,comedy,"4,00",42,,
Netflix,Jani Dueñas: Grandes fracasos de ayer y hoy,MOVIE,2018,77,comedy,"4,80",71,,
Netflix,Kartini: Princess of Java,MOVIE,2017,118,drama,"7,60",511,,
Netflix,Adel Karam: Live from Beirut,MOVIE,2018,59,comedy,"5,30",150,,
Netflix,Ayana,MOVIE,2017,128,drama,"7,10",127,,
Netflix,Nathicharami,MOVIE,2018,116,drama,"7,10",320,,
Netflix,Next Enti?,MOVIE,2018,157,comedy,"4,50",163,,
Netflix,Hantu Kak Limah,MOVIE,2018,111,horror,"5,60",678,,
Netflix,Todd Glass: Act Happy,MOVIE,2018,62,comedy,"5,10",368,,
Netflix,Fernando Sanjiao: Hombre,MOVIE,2018,63,comedy,"6,30",57,,
Netflix,Yoo Byung Jae: Too Much Information,MOVIE,2018,63,comedy,"5,30",53,,
Netflix,Mawlana,MOVIE,2017,130,thriller,"6,90",864,,
Netflix,Elf Pets: Santa's St. Bernards Save Christmas,MOVIE,2018,26,animation,"5,30",95,,
Netflix,Potato Potahto,MOVIE,2017,104,comedy,"4,10",212,,
Netflix,Harith Iskander: I Told You So,MOVIE,2018,61,comedy,"4,60",173,,
Netflix,Zoé: Panoramas,MOVIE,2017,89,documentation,"6,80",78,,
Netflix,La Leyenda del Diamante,MOVIE,2018,87,action,"3,30",51,,
Netflix,Santo cachón,MOVIE,2018,87,comedy,"4,70",56,,
Netflix,Bahasha,MOVIE,2018,85,drama,"7,00",24,,
Netflix,Enissa Amani: Ehrenwort,MOVIE,2018,65,comedy,"5,50",194,,
Netflix,Puriyaatha Puthir,MOVIE,2017,140,thriller,"6,50",1.049,,
Netflix,Simplemente Manu NNa,MOVIE,2017,71,comedy,"5,40",51,,
Netflix,Babamın Ceketi,MOVIE,2018,100,comedy,"4,90",862,,
Netflix,Silence Is Welcome,MOVIE,2017,94,drama,"5,10",106,,
Netflix,Grillo vs Grillo,MOVIE,2017,95,comedy,"5,30",130,,
Netflix,Neevevaro,MOVIE,2018,130,thriller,"6,90",809,,
Netflix,Sebastián Marcelo Wainraich,MOVIE,2018,49,comedy,"6,40",106,,
Netflix,Baby Mamas,MOVIE,2018,93,comedy,"6,60",63,,
Netflix,Fan of Amoory,MOVIE,2018,91,drama,"6,00",38,,
Netflix,Satria Heroes: Revenge of the Darkness,MOVIE,2017,92,scifi,"4,40",69,,
Netflix,Hajwala 2: Mysterious Mission,MOVIE,2018,115,action,"3,90",93,,
Netflix,Rise: Ini Kalilah,MOVIE,2018,102,drama,"5,10",41,,
Netflix,Echcharikkai,MOVIE,2018,134,thriller,"6,30",312,,
Netflix,Verses of Love 2,MOVIE,2017,125,drama,"5,50",609,,
Netflix,Kavin Jay : Everybody Calm Down!,MOVIE,2018,53,comedy,"5,90",236,,
Netflix,Unexpectedly Yours,MOVIE,2017,120,comedy,"6,70",180,,
Netflix,Lilli,MOVIE,2018,91,thriller,"5,70",281,,
Netflix,Match,MOVIE,2017,7,drama,"4,10",7,,
Netflix,Komola Rocket,MOVIE,2018,95,drama,"7,40",1.037,,
Netflix,D.L. Hughley: Contrarian,MOVIE,2018,58,comedy,"6,50",610,,
Netflix,Panoptic,MOVIE,2017,79,documentation,"6,30",60,,
Netflix,Joe Mande's Award-Winning Comedy Special,MOVIE,2017,66,comedy,"6,10",509,,
Netflix,Deliha 2,MOVIE,2018,106,comedy,"4,70",2.594,,
Netflix,Fabrizio Copano: solo pienso en mí,MOVIE,2017,59,comedy,"5,00",34,,
Netflix,Jen Kirkman: Just Keep Livin'?,MOVIE,2017,69,comedy,"6,80",1.290,,
Netflix,Wedy Atkalam,MOVIE,2018,72,comedy,"5,70",18,,
Netflix,Si Doel the Movie,MOVIE,2018,85,family,"6,80",417,,
Netflix,The Gentlemen,MOVIE,2019,113,crime,"7,80",325.385,,
Netflix,A Call to Spy,MOVIE,2019,123,crime,"6,60",7.091,,
Netflix,The Rental,MOVIE,2020,88,drama,"5,70",30.613,,
Netflix,I'm Thinking of Ending Things,MOVIE,2020,134,drama,"6,60",83.093,,
Netflix,The Irishman,MOVIE,2019,209,crime,"7,80",376.379,,
Netflix,Extraction,MOVIE,2020,116,crime,"6,70",196.105,,
Netflix,My Octopus Teacher,MOVIE,2020,84,documentation,"8,10",52.771,,
Netflix,Synchronic,MOVIE,2019,102,crime,"6,20",29.455,,
Netflix,"Yes, God, Yes",MOVIE,2020,78,comedy,"6,10",15.155,,
Netflix,The Platform,MOVIE,2019,95,scifi,"7,00",213.699,,
Netflix,Enola Holmes,MOVIE,2020,123,crime,"6,60",162.511,,
Netflix,The Old Guard,MOVIE,2020,125,fantasy,"6,60",158.247,,
Netflix,His House,MOVIE,2020,93,thriller,"6,50",39.988,,
Netflix,Marriage Story,MOVIE,2019,136,drama,"7,90",298.303,,
Netflix,Scary Stories to Tell in the Dark,MOVIE,2019,108,horror,"6,20",74.754,,
Netflix,The Devil All the Time,MOVIE,2020,138,crime,"7,10",122.321,,
Netflix,Lunana: A Yak in the Classroom,MOVIE,2019,109,drama,"7,40",3.257,,
Netflix,Fantastic Fungi,MOVIE,2019,81,documentation,"7,40",8.430,,
Netflix,The King,MOVIE,2019,140,history,"7,20",124.438,,
Netflix,Rambo: Last Blood,MOVIE,2019,101,drama,"6,10",96.740,,
Netflix,1BR,MOVIE,2019,90,thriller,"5,80",12.397,,
Netflix,Trading Paint,MOVIE,2019,87,drama,"4,40",1.996,,
Netflix,Sweetheart,MOVIE,2019,82,horror,"5,80",8.191,,
Netflix,Summerland,MOVIE,2020,102,romance,"7,00",6.827,,
Netflix,Official Secrets,MOVIE,2019,112,drama,"7,30",46.901,,
Netflix,Pieces of a Woman,MOVIE,2020,127,drama,"7,00",48.664,,
Netflix,Freaks,MOVIE,2019,105,scifi,"6,70",35.021,,
Netflix,21 Bridges,MOVIE,2019,99,action,"6,60",65.845,,
Netflix,6 Underground,MOVIE,2019,128,thriller,"6,10",172.083,,
Netflix,Mank,MOVIE,2020,131,comedy,"6,80",72.295,,
Netflix,I Care a Lot,MOVIE,2020,118,drama,"6,30",129.321,,
Netflix,El Camino: A Breaking Bad Movie,MOVIE,2019,123,crime,"7,30",216.847,,
Netflix,Always Be My Maybe,MOVIE,2019,102,romance,"6,80",55.686,,
Netflix,The Social Dilemma,MOVIE,2020,94,drama,"7,60",80.916,,
Netflix,Straight Up,MOVIE,2019,95,comedy,"6,80",2.445,,
Netflix,The Outpost,MOVIE,2020,123,history,"6,80",32.952,,
Netflix,Disappearance at Clifton Hill,MOVIE,2020,100,thriller,"5,40",3.612,,
Netflix,Triple Frontier,MOVIE,2019,125,thriller,"6,40",125.883,,
Netflix,Eurovision Song Contest: The Story of Fire Saga,MOVIE,2020,123,music,"6,50",92.086,,
Netflix,The Wandering Earth,MOVIE,2019,126,scifi,"5,90",30.297,,
Netflix,The Forgotten Battle,MOVIE,2020,124,drama,"7,10",27.275,,
Netflix,After We Collided,MOVIE,2020,105,drama,"5,00",30.522,,
Netflix,In the Shadow of the Moon,MOVIE,2019,115,scifi,"6,20",52.206,,
Netflix,Code 8,MOVIE,2019,99,scifi,"6,10",39.469,,
Netflix,Fractured,MOVIE,2019,99,thriller,"6,40",72.478,,
Netflix,365 Days,MOVIE,2020,114,romance,"3,30",84.940,,
Netflix,I Am Mother,MOVIE,2019,114,scifi,"6,70",89.926,,
Netflix,Ava,MOVIE,2020,96,thriller,"5,40",54.279,,
Netflix,The Trial of the Chicago 7,MOVIE,2020,130,drama,"7,70",173.103,,
Netflix,The Dirt,MOVIE,2019,108,drama,"6,90",48.445,,
Netflix,Can You Keep a Secret?,MOVIE,2019,94,romance,"5,30",16.421,,
Netflix,Murder Mystery,MOVIE,2019,90,comedy,"6,00",124.599,,
Netflix,Da 5 Bloods,MOVIE,2020,156,war,"6,50",50.520,,
Netflix,The Midnight Sky,MOVIE,2020,118,drama,"5,60",82.362,,
Netflix,Wine Country,MOVIE,2019,103,comedy,"5,40",21.213,,
Netflix,The Wrong Missy,MOVIE,2020,90,romance,"5,70",39.237,,
Netflix,Five Feet Apart,MOVIE,2019,116,romance,"7,20",63.916,,
Netflix,Brahms: The Boy II,MOVIE,2020,86,thriller,"4,70",17.048,,
Netflix,After,MOVIE,2019,102,drama,"5,20",53.460,,
Netflix,Someone Great,MOVIE,2019,92,romance,"6,10",22.277,,
Netflix,Last Breath,MOVIE,2019,85,documentation,"7,70",5.800,,
Netflix,The Two Popes,MOVIE,2019,125,drama,"7,60",122.069,,
Netflix,Rebecca,MOVIE,2020,123,romance,"6,00",41.232,,
Netflix,The Wind,MOVIE,2019,86,western,"5,50",8.242,,
Netflix,Bad Trip,MOVIE,2020,87,comedy,"6,50",24.537,,
Netflix,The Half of It,MOVIE,2020,104,comedy,"6,90",36.576,,
Netflix,Dolemite Is My Name,MOVIE,2019,118,drama,"7,20",60.334,,
Netflix,The Prom,MOVIE,2020,130,comedy,"5,90",26.197,,
Netflix,Ophelia,MOVIE,2019,114,drama,"6,60",10.357,,
Netflix,Ma Rainey's Black Bottom,MOVIE,2020,94,drama,"6,90",50.988,,
Netflix,The Call,MOVIE,2020,112,scifi,"7,10",30.772,,
Netflix,Hillbilly Elegy,MOVIE,2020,117,drama,"6,70",41.469,,
Netflix,Paradise Hills,MOVIE,2019,95,scifi,"5,30",22.454,,
Netflix,The Highwaymen,MOVIE,2019,133,drama,"6,90",89.893,,
Netflix,Fast Color,MOVIE,2019,102,scifi,"6,00",6.276,,
Netflix,Occupation: Rainfall,MOVIE,2020,128,scifi,"5,20",14.219,,
Netflix,"Extremely Wicked, Shockingly Evil and Vile",MOVIE,2019,110,crime,"6,70",92.156,,
Netflix,We Summon the Darkness,MOVIE,2020,91,thriller,"5,20",10.483,,
Netflix,The Paper Tigers,MOVIE,2020,110,comedy,"6,30",4.341,,
Netflix,Between Two Ferns: The Movie,MOVIE,2019,82,comedy,"6,10",32.036,,
Netflix,The Game Changers,MOVIE,2019,88,documentation,"7,80",19.942,,
Netflix,Dick Johnson Is Dead,MOVIE,2020,89,documentation,"7,40",6.511,,
Netflix,Velvet Buzzsaw,MOVIE,2019,113,thriller,"5,70",60.629,,
Netflix,The Old Ways,MOVIE,2020,90,fantasy,"5,40",6.035,,
Netflix,The Art of Incarceration,MOVIE,2019,90,documentation,"8,60",25,,
Netflix,The Laundromat,MOVIE,2019,96,drama,"6,30",49.391,,
Netflix,Pokémon the Movie: Secrets of the Jungle,MOVIE,2020,99,family,"6,40",1.942,,
Netflix,Project Power,MOVIE,2020,113,crime,"6,00",86.407,,
Netflix,In the Tall Grass,MOVIE,2019,102,drama,"5,40",55.276,,
Netflix,#Alive,MOVIE,2020,98,horror,"6,30",38.313,,
Netflix,Tread,MOVIE,2020,88,crime,"7,10",3.074,,
Netflix,Paddleton,MOVIE,2019,89,drama,"7,10",13.791,,
Netflix,Lost Girls,MOVIE,2020,95,thriller,"6,10",21.588,,
Netflix,Fyre,MOVIE,2019,98,documentation,"7,20",45.728,,
Netflix,The Wolf's Call,MOVIE,2019,115,thriller,"6,90",17.468,,
Netflix,Pokemon the Movie: Mewtwo Strikes Back - Evolution,MOVIE,2019,98,animation,"5,70",5.475,,
Netflix,The Red Sea Diving Resort,MOVIE,2019,129,history,"6,60",28.051,,
Netflix,Thackeray,MOVIE,2019,139,drama,"5,30",3.365,,
Netflix,Charlie Says,MOVIE,2019,104,drama,"5,90",4.474,,
Netflix,Crip Camp: A Disability Revolution,MOVIE,2020,107,documentation,"7,70",7.428,,
Netflix,Polar,MOVIE,2019,118,action,"6,30",88.281,,
Netflix,The Silence,MOVIE,2019,90,drama,"5,30",44.818,,
Netflix,Spenser Confidential,MOVIE,2020,111,action,"6,20",86.593,,
Netflix,Ip Man 4: The Finale,MOVIE,2019,107,action,"7,00",31.692,,
Netflix,David Attenborough: A Life on Our Planet,MOVIE,2020,83,documentation,"8,90",31.625,,
Netflix,Doom: Annihilation,MOVIE,2019,96,action,"3,70",9.281,,
Netflix,I Lost My Body,MOVIE,2019,81,fantasy,"7,50",32.380,,
Netflix,Cut Throat City,MOVIE,2020,123,thriller,"4,80",2.594,,
Netflix,High Flying Bird,MOVIE,2019,90,drama,"6,20",8.616,,
Netflix,The Water Man,MOVIE,2020,92,action,"5,40",3.880,,
Netflix,The Lost Husband,MOVIE,2020,109,romance,"6,10",4.739,,
Netflix,IO,MOVIE,2019,96,scifi,"4,70",34.180,,
Netflix,Rocks,MOVIE,2019,93,drama,"7,40",4.711,,
Netflix,Over the Moon,MOVIE,2020,95,comedy,"6,30",22.034,,
Netflix,Kiss the Ground,MOVIE,2020,84,documentation,"8,20",6.736,,
Netflix,This Changes Everything,MOVIE,2019,97,documentation,"7,60",1.580,,
Netflix,Eli,MOVIE,2019,98,horror,"5,80",35.214,,
Netflix,The Boy Who Harnessed the Wind,MOVIE,2019,113,drama,"7,60",37.527,,
Netflix,Jiu Jitsu,MOVIE,2020,102,action,"2,90",8.693,,
Netflix,American Murder: The Family Next Door,MOVIE,2020,83,documentation,"7,20",27.193,,
Netflix,Atlantics,MOVIE,2019,106,fantasy,"6,70",9.405,,
Netflix,Rim of the World,MOVIE,2019,99,scifi,"5,20",23.987,,
Netflix,The Vanished,MOVIE,2020,115,thriller,"5,70",10.378,,
Netflix,2 Hearts,MOVIE,2020,100,drama,"6,20",3.801,,
Netflix,Avengement,MOVIE,2019,90,action,"6,50",15.685,,
Netflix,A Shaun the Sheep Movie: Farmageddon,MOVIE,2019,87,family,"6,80",13.485,,
Netflix,The Edge of All We Know,MOVIE,2020,99,documentation,"6,60",2.422,,
Netflix,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,MOVIE,2019,142,documentation,"7,60",6.730,,
Netflix,American Factory,MOVIE,2019,110,documentation,"7,40",21.694,,
Netflix,Wasp Network,MOVIE,2020,128,thriller,"5,90",10.368,,
Netflix,Klaus,MOVIE,2019,96,fantasy,"8,10",143.737,,
Netflix,We Can Be Heroes,MOVIE,2020,97,fantasy,"4,70",14.759,,
Netflix,All the Bright Places,MOVIE,2020,108,romance,"6,50",28.355,,
Netflix,The Last Blockbuster,MOVIE,2020,86,documentation,"6,70",5.448,,
Netflix,The Great Hack,MOVIE,2019,114,documentation,"7,10",22.838,,
Netflix,Night in Paradise,MOVIE,2020,131,thriller,"6,70",6.747,,
Netflix,The Disciple,MOVIE,2020,128,drama,"7,10",2.567,,
Netflix,The Boys in the Band,MOVIE,2020,121,drama,"6,80",15.376,,
Netflix,Miss Americana,MOVIE,2020,85,music,"7,40",19.482,,
Netflix,The Forty-Year-Old Version,MOVIE,2020,123,comedy,"7,20",5.003,,
Netflix,Audrey,MOVIE,2020,100,documentation,"7,10",1.960,,
Netflix,Calm with Horses,MOVIE,2020,100,crime,"6,80",5.649,,
Netflix,Skylines,MOVIE,2020,113,scifi,"4,70",8.139,,
Netflix,Girl on the Third Floor,MOVIE,2019,93,horror,"4,70",10.005,,
Netflix,Vita & Virginia,MOVIE,2019,110,drama,"5,70",3.823,,
Netflix,Captain Underpants: Epic Choice-o-rama,MOVIE,2020,37,comedy,"6,40",80,,
Netflix,The Perfect Date,MOVIE,2019,93,romance,"5,80",38.796,,
Netflix,Love Wedding Repeat,MOVIE,2020,100,comedy,"5,50",20.412,,
Netflix,Disclosure,MOVIE,2020,107,documentation,"8,20",5.421,,
Netflix,Framing John DeLorean,MOVIE,2019,109,drama,"6,50",2.331,,
Netflix,The Decline,MOVIE,2020,83,thriller,"6,00",8.782,,
Netflix,Patsy & Loretta,MOVIE,2019,88,music,"6,80",1.062,,
Netflix,What Lies Below,MOVIE,2020,87,horror,"4,30",8.290,,
Netflix,The Sleepover,MOVIE,2020,103,action,"5,60",10.399,,
Netflix,Magamuni,MOVIE,2019,157,drama,"7,80",2.207,,
Netflix,Bill Burr: Paper Tiger,MOVIE,2019,67,comedy,"8,10",10.979,,
Netflix,Sergio,MOVIE,2020,118,drama,"6,20",9.698,,
Netflix,The Lift Boy,MOVIE,2019,107,drama,"7,10",2.666,,
Netflix,Made You Look: A True Story About Fake Art,MOVIE,2020,96,documentation,"7,00",4.230,,
Netflix,The Swarm,MOVIE,2020,101,horror,"5,30",6.892,,
Netflix,A Whisker Away,MOVIE,2020,104,fantasy,"6,70",9.818,,
Netflix,Fatima,MOVIE,2020,113,drama,"6,50",3.232,,
Netflix,Dave Chappelle: Sticks & Stones,MOVIE,2019,65,comedy,"8,40",26.075,,
Netflix,Tell Me Who I Am,MOVIE,2019,85,thriller,"7,60",14.466,,
Netflix,Concrete Cowboy,MOVIE,2020,111,western,"6,30",8.660,,
Netflix,"Live Twice, Love Once",MOVIE,2019,101,comedy,"7,20",6.588,,
Netflix,Uncorked,MOVIE,2020,104,drama,"6,40",5.588,,
Netflix,Poms,MOVIE,2019,91,comedy,"6,00",6.274,,
Netflix,Barbie: Princess Adventure,MOVIE,2020,71,animation,"5,50",474,,
Netflix,Nobody Sleeps in the Woods Tonight,MOVIE,2020,102,horror,"4,90",11.603,,
Netflix,The Reason I Jump,MOVIE,2020,82,documentation,"7,50",835,,
Netflix,Violet Evergarden: The Movie,MOVIE,2020,140,fantasy,"8,30",6.099,,
Netflix,Jo Koy: Comin’ In Hot,MOVIE,2019,60,comedy,"7,30",1.049,,
Netflix,The Operative,MOVIE,2019,120,thriller,"5,70",6.250,,
Netflix,See You Yesterday,MOVIE,2019,86,scifi,"5,20",10.725,,
Netflix,The Willoughbys,MOVIE,2020,92,comedy,"6,30",18.662,,
Netflix,Close,MOVIE,2019,95,action,"5,70",24.755,,
Netflix,The Silence of Others,MOVIE,2019,95,documentation,"8,00",2.096,,
Netflix,Cuties,MOVIE,2020,96,drama,"3,40",30.338,,
Netflix,An Easy Girl,MOVIE,2019,92,comedy,"5,60",5.045,,
Netflix,Nate Bargatze: The Tennessee Kid,MOVIE,2019,60,comedy,"7,60",1.835,,
Netflix,The Babysitter: Killer Queen,MOVIE,2020,101,comedy,"5,80",38.684,,
Netflix,Tall Girl,MOVIE,2019,101,comedy,"5,20",23.452,,
Netflix,Cadaver,MOVIE,2020,86,thriller,"5,10",9.860,,
Netflix,Let It Snow,MOVIE,2019,93,romance,"5,80",21.828,,
Netflix,Holidate,MOVIE,2020,104,romance,"6,10",63.070,,
Netflix,Sightless,MOVIE,2020,89,drama,"5,50",8.368,,
Netflix,The Last Thing He Wanted,MOVIE,2020,116,thriller,"4,30",15.238,,
Netflix,ZZ Top: That Little Ol' Band from Texas,MOVIE,2019,91,music,"7,50",1.732,,
Netflix,Super Deluxe,MOVIE,2019,176,comedy,"8,40",13.680,,
Netflix,System Crasher,MOVIE,2019,118,drama,"7,80",12.874,,
Netflix,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,MOVIE,2020,80,comedy,"6,90",5.376,,
Netflix,Jenny Slate: Stage Fright,MOVIE,2019,66,comedy,"5,80",1.291,,
Netflix,Lying and Stealing,MOVIE,2019,100,crime,"5,40",5.818,,
Netflix,I'm No Longer Here,MOVIE,2019,112,drama,"7,30",7.918,,
Netflix,Children of the Sea,MOVIE,2019,110,thriller,"6,50",2.850,,
Netflix,9to5: The Story of A Movement,MOVIE,2020,89,documentation,"7,40",238,,
Netflix,To All the Boys: P.S. I Still Love You,MOVIE,2020,102,romance,"6,00",37.471,,
Netflix,Hubie Halloween,MOVIE,2020,103,horror,"5,20",48.575,,
Netflix,Vampires vs. the Bronx,MOVIE,2020,86,comedy,"5,60",9.815,,
Netflix,The Coldest Game,MOVIE,2019,104,thriller,"6,20",10.749,,
Netflix,Anthony Jeselnik: Fire in the Maternity Ward,MOVIE,2019,64,comedy,"7,20",3.605,,
Netflix,The Stand In,MOVIE,2020,97,comedy,"4,70",3.439,,
Netflix,Earthquake Bird,MOVIE,2019,107,romance,"5,90",14.519,,
Netflix,Falling Inn Love,MOVIE,2019,98,romance,"5,60",19.559,,
Netflix,The Wedding Guest,MOVIE,2019,96,thriller,"5,80",5.678,,
Netflix,Miles Davis: Birth of the Cool,MOVIE,2019,116,documentation,"7,40",1.771,,
Netflix,Altered Carbon: Resleeved,MOVIE,2020,75,scifi,"6,50",6.127,,
Netflix,Have a Good Trip: Adventures in Psychedelics,MOVIE,2020,85,documentation,"6,80",7.707,,
Netflix,Invader ZIM: Enter the Florpus,MOVIE,2019,71,drama,"7,40",5.796,,
Netflix,Forensic,MOVIE,2020,134,crime,"6,80",5.124,,
Netflix,The Fable,MOVIE,2019,123,comedy,"6,50",1.838,,
Netflix,How High 2,MOVIE,2019,89,comedy,"3,00",1.123,,
Netflix,Violet Evergarden: Eternity and the Auto Memories Doll,MOVIE,2019,90,family,"7,40",4.692,,
Netflix,The Stronghold,MOVIE,2020,105,crime,"6,90",10.013,,
Netflix,Coded Bias,MOVIE,2020,86,documentation,"6,70",2.311,,
Netflix,The Kindness of Strangers,MOVIE,2019,114,drama,"6,40",3.747,,
Netflix,I Am Woman,MOVIE,2020,116,drama,"6,50",2.296,,
Netflix,Bigfoot Family,MOVIE,2020,97,animation,"5,80",2.723,,
Netflix,Death of Me,MOVIE,2020,95,horror,"4,40",6.176,,
Netflix,Lost Bullet,MOVIE,2020,92,thriller,"6,30",9.479,,
Netflix,Screwball,MOVIE,2019,105,history,"7,10",1.713,,
Netflix,Tigertail,MOVIE,2020,91,drama,"6,60",3.589,,
Netflix,A Fall from Grace,MOVIE,2020,120,thriller,"5,80",15.341,,
Netflix,Ghosts of War,MOVIE,2020,94,war,"5,50",9.953,,
Netflix,Under the Eiffel Tower,MOVIE,2019,87,romance,"5,40",1.031,,
Netflix,Friendsgiving,MOVIE,2020,95,comedy,"4,40",2.875,,
Netflix,Jerry Seinfeld: 23 Hours to Kill,MOVIE,2020,60,comedy,"6,70",5.128,,
Netflix,Michelle Wolf: Joke Show,MOVIE,2019,59,comedy,"7,20",1.621,,
